age,dob_y,edu_dg,ethnic,gender,join_party_y,join_work_y,name,pob_p,province,url
58.0,1960.0,研究生,汉族,男,1983.0,1976.0,王会勇,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage11003.htm
59.0,1959.0,研究生,汉族,男,1983.0,1977.0,聂瑞平,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage4091.htm
57.0,1961.0,博士,回族,男,1982.0,1981.0,回建,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage4088.htm
55.0,1963.0,研究生,汉族,男,1984.0,1984.0,周仲明,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage12234.htm
53.0,1965.0,博士,汉族,男,1985.0,1989.0,杨慧,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage4102.htm
53.0,1965.0,研究生,汉族,男,1984.0,1985.0,冯韶慧,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage4100.htm
55.0,1963.0,研究生,汉族,男,1985.0,1986.0,王景武,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage16498.htm
55.0,1963.0,博士,汉族,男,1984.0,1980.0,邓沛然,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage16371.htm
53.0,1965.0,研究生,汉族,男,1984.0,1981.0,丁绣峰,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage14476.htm
55.0,1963.0,本科,汉族,男,1987.0,1983.0,张瑞书,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage11004.htm
50.0,1968.0,研究生,汉族,男,1991.0,1990.0,王立彤,安徽,河北,http://ldzl.people.com.cn/dfzlk/front/personPage15857.htm
49.0,1969.0,研究生,汉族,男,1992.0,1987.0,董晓宇,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage15229.htm
56.0,1962.0,研究生,汉族,男,1983.0,1983.0,郭建英,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage16199.htm
49.0,1969.0,研究生,汉族,男,1991.0,1989.0,武卫东,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage16201.htm
56.0,1962.0,研究生,汉族,女,1986.0,1984.0,常丽虹,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage15381.htm
49.0,1969.0,研究生,汉族,男,1990.0,1992.0,梅世彤,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage8158.htm
53.0,1965.0,研究生,汉族,男,1986.0,1988.0,陈平,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage15863.htm
52.0,1966.0,研究生,汉族,男,1996.0,1990.0,吕志成,河北,河北,http://ldzl.people.com.cn/dfzlk/front/personPage8366.htm
64.0,1954.0,博士,汉族,男,1982.0,1970.0,骆惠宁,浙江,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4968.htm
59.0,1959.0,研究生,汉族,男,1981.0,1976.0,楼阳生,浙江,山西,http://ldzl.people.com.cn/dfzlk/front/personPage5458.htm
57.0,1961.0,本科,汉族,女,1983.0,1983.0,黄晓薇,辽宁,山西,http://ldzl.people.com.cn/dfzlk/front/personPage6332.htm
61.0,1957.0,本科,汉族,男,1984.0,1982.0,任建华,河南,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16164.htm
55.0,1963.0,研究生,汉族,男,1986.0,1986.0,罗清宇,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4121.htm
55.0,1963.0,本科,汉族,男,1984.0,1985.0,吴汉圣,山东,山西,http://ldzl.people.com.cn/dfzlk/front/personPage5660.htm
54.0,1964.0,博士,汉族,男,1985.0,1989.0,张吉福,天津,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4043.htm
54.0,1964.0,博士,汉族,男,1984.0,1984.0,徐广国,黑龙,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4825.htm
54.0,1964.0,博士,汉族,男,1984.0,1989.0,廉毅敏,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16223.htm
55.0,1963.0,研究生,汉族,男,1984.0,1981.0,商黎光,河北,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4086.htm
54.0,1964.0,研究生,汉族,男,1986.0,1986.0,胡玉亭,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4116.htm
56.0,1962.0,博士,汉族,男,1987.0,1982.0,林武,福建,山西,http://ldzl.people.com.cn/dfzlk/front/personPage15050.htm
53.0,1965.0,本科,汉族,男,1993.0,1987.0,王一新,湖北,山西,http://ldzl.people.com.cn/dfzlk/front/personPage5469.htm
55.0,1963.0,博士,汉族,男,,1984.0,张复明,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage5470.htm
55.0,1963.0,博士,汉族,男,1998.0,1983.0,贺天才,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16819.htm
56.0,1962.0,研究生,汉族,男,1984.0,1981.0,刘新云,山东,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18680.htm
55.0,1963.0,博士,汉族,女,1990.0,1985.0,曲孝丽,山东,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16281.htm
51.0,1967.0,博士,汉族,男,1985.0,1992.0,陈永奇,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4108.htm
56.0,1962.0,研究生,汉族,男,1990.0,1984.0,关建勋,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18730.htm
50.0,1968.0,本科,,男,1986.0,1990.0,孙大军,辽宁,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18731.htm
54.0,1964.0,博士,,男,1997.0,1982.0,张志川,河南,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18613.htm
55.0,1963.0,博士,汉族,男,1984.0,1983.0,陈振亮,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage15626.htm
49.0,1969.0,博士,汉族,男,1990.0,1987.0,王成,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage15839.htm
58.0,1960.0,研究生,汉族,男,1978.0,1976.0,刘志宏,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage15872.htm
58.0,1960.0,研究生,汉族,男,1980.0,1977.0,李俊明,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4106.htm
59.0,1959.0,博士,汉族,男,1985.0,1982.0,岳普煜,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4122.htm
56.0,1962.0,研究生,汉族,男,1984.0,1982.0,李正印,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16226.htm
60.0,1958.0,研究生,汉族,男,1981.0,1976.0,耿彦波,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4104.htm
56.0,1962.0,大专,汉族,男,1990.0,1979.0,武宏文,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16187.htm
47.0,1971.0,博士,汉族,女,,1999.0,雷健坤,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18643.htm
53.0,1965.0,本科,汉族,男,1991.0,1984.0,杨勤荣,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18644.htm
55.0,1963.0,本科,汉族,男,,1983.0,刘锋,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18190.htm
49.0,1969.0,研究生,汉族,男,1991.0,1992.0,高键,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18641.htm
55.0,1963.0,研究生,汉族,男,1988.0,1983.0,赵建平,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage18747.htm
50.0,1968.0,研究生,汉族,男,1988.0,1989.0,朱鹏,湖北,山西,http://ldzl.people.com.cn/dfzlk/front/personPage16784.htm
53.0,1965.0,本科,汉族,男,1985.0,1985.0,郑连生,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage4120.htm
55.0,1963.0,研究生,汉族,男,1984.0,1981.0,刘予强,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage15628.htm
55.0,1963.0,本科,汉族,男,1984.0,1984.0,王立伟,山西,山西,http://ldzl.people.com.cn/dfzlk/front/personPage15387.htm
61.0,1957.0,博士,汉族,男,1976.0,1979.0,李纪恒,广西,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4956.htm
60.0,1958.0,博士,蒙古族,女,1985.0,1976.0,布小林,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage5631.htm
57.0,1961.0,博士,汉族,男,1985.0,1983.0,李佳,辽宁,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage5471.htm
54.0,1964.0,博士,汉族,男,1995.0,1985.0,张建民,河北,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage6671.htm
54.0,1964.0,博士,蒙古族,女,1992.0,1985.0,王莉霞,辽宁,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage6568.htm
57.0,1961.0,本科,汉族,男,1983.0,1983.0,曾一春,四川,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15126.htm
51.0,1967.0,研究生,汉族,男,1994.0,1988.0,刘奇凡,贵州,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4708.htm
59.0,1959.0,本科,汉族,男,1983.0,1983.0,张院忠,陕西,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4146.htm
58.0,1960.0,研究生,蒙古族,男,1979.0,1977.0,云光中,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4135.htm
53.0,1965.0,本科,蒙古族,男,1993.0,1988.0,白玉刚,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4996.htm
52.0,1966.0,研究生,汉族,男,1986.0,1986.0,罗永纲,山西,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15045.htm
54.0,1964.0,研究生,汉族,男,1985.0,1985.0,李杰翔,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage12251.htm
57.0,1961.0,unknown,,,1982.0,,冷杰松,山东,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage12952.htm
54.0,1964.0,研究生,蒙古族,女,1986.0,1987.0,艾丽华,辽宁,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage12154.htm
55.0,1963.0,博士,汉族,男,1986.0,1983.0,张韶春,安徽,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage18676.htm
54.0,1964.0,研究生,汉族,男,1987.0,1985.0,杨伟东,安徽,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15391.htm
56.0,1962.0,研究生,蒙古族,男,1987.0,1984.0,段志强,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4140.htm
57.0,1961.0,研究生,汉族,男,1997.0,1983.0,欧阳晓晖,江西,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage18720.htm
54.0,1964.0,博士,汉族,男,,1988.0,李秉荣,陕西,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage18721.htm
55.0,1963.0,研究生,蒙古族,男,1985.0,,史万钧,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15630.htm
56.0,1962.0,研究生,汉族,男,1991.0,1979.0,牛俊雁,山西,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15465.htm
53.0,1965.0,本科,蒙古族,男,1992.0,1987.0,于立新,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15854.htm
25.0,1993.0,研究生,,男,1993.0,1987.0,常志刚,,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16773.htm
53.0,1965.0,博士,蒙古族,男,1988.0,1980.0,杜学军,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4144.htm
51.0,1967.0,研究生,汉族,男,1989.0,1991.0,张恩惠,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15533.htm
56.0,1962.0,研究生,汉族,男,1986.0,1982.0,罗虎在,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15531.htm
49.0,1969.0,研究生,蒙古族,男,1988.0,1991.0,包钢,辽宁,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4130.htm
55.0,1963.0,本科,汉族,男,1989.0,1980.0,冯玉臻,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage4148.htm
56.0,1962.0,研究生,蒙古族,男,1984.0,1984.0,赵江涛,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16823.htm
49.0,1969.0,研究生,汉族,男,2000.0,1990.0,高世宏,河北,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16380.htm
53.0,1965.0,研究生,汉族,男,1988.0,1988.0,孟宪东,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15557.htm
55.0,1963.0,博士,蒙古族,男,1987.0,1988.0,郝茂荣,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16387.htm
55.0,1963.0,研究生,蒙古族,男,1985.0,1986.0,斯琴毕力格,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage18800.htm
47.0,1971.0,本科,汉族,女,1992.0,1993.0,姜宏,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage8734.htm
47.0,1971.0,本科,汉族,男,1991.0,1993.0,张晓兵,山东,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16168.htm
48.0,1970.0,本科,汉族,男,1996.0,1991.0,费东斌,辽宁,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16200.htm
47.0,1971.0,研究生,蒙古族,男,1995.0,1991.0,奇巴图,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage15572.htm
51.0,1967.0,研究生,蒙古族,男,1995.0,1990.0,霍照良,辽宁,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage16854.htm
50.0,1968.0,研究生,汉族,男,1991.0,,杨博,内蒙,内蒙古,http://ldzl.people.com.cn/dfzlk/front/personPage11166.htm
64.0,1954.0,本科,苗族,男,1974.0,1973.0,陈求发,湖南,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4934.htm
57.0,1961.0,研究生,汉族,男,1985.0,1977.0,唐一军,山东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15608.htm
63.0,1955.0,博士,汉族,男,,1974.0,夏德仁,山东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4983.htm
59.0,1959.0,研究生,汉族,男,1985.0,1976.0,易炼红,湖南,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4478.htm
50.0,1968.0,研究生,汉族,男,,1990.0,谭作钧,湖南,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage5697.htm
55.0,1963.0,研究生,汉族,男,1984.0,1983.0,李文章,宁夏,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4833.htm
55.0,1963.0,研究生,汉族,女,1985.0,1982.0,范继英,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16204.htm
57.0,1961.0,unknown,汉族,男,1985.0,1982.0,张雷,江苏,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4276.htm
54.0,1964.0,研究生,汉族,男,1986.0,1985.0,廖建宇,四川,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16786.htm
55.0,1963.0,本科,汉族,男,1987.0,1987.0,王正谱,山东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4168.htm
55.0,1963.0,研究生,汉族,男,1988.0,1986.0,刘焕鑫,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16598.htm
59.0,1959.0,unknown,汉族,男,,,王边疆,山东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage14867.htm
54.0,1964.0,研究生,汉族,男,1984.0,1986.0,张福海,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage18836.htm
55.0,1963.0,博士,汉族,男,1986.0,1982.0,陈绿平,广东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4544.htm
54.0,1964.0,博士,汉族,男,1984.0,1990.0,王大伟,黑龙,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16514.htm
58.0,1960.0,本科,汉族,男,1981.0,1979.0,崔枫林,河南,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage14846.htm
55.0,1963.0,研究生,汉族,男,1987.0,1988.0,王明玉,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4173.htm
54.0,1964.0,博士,汉族,男,,1989.0,孟庆海,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage18722.htm
55.0,1963.0,研究生,汉族,女,1985.0,1983.0,郝春荣,山东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16128.htm
50.0,1968.0,本科,满族,男,1996.0,1993.0,李金科,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage18723.htm
53.0,1965.0,博士,汉族,男,1985.0,1985.0,孙国相,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4169.htm
47.0,1971.0,博士,汉族,男,1992.0,1996.0,高宏彬,山东,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4158.htm
58.0,1960.0,博士,汉族,男,1988.0,1977.0,葛海鹰,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15208.htm
57.0,1961.0,本科,汉族,男,1982.0,1983.0,赵长富,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15575.htm
54.0,1964.0,研究生,汉族,男,1989.0,,裴伟东,内蒙,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage5979.htm
55.0,1963.0,博士,汉族,男,1986.0,1974.0,王凤波,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15162.htm
59.0,1959.0,本科,满族,男,1984.0,1983.0,何焕秋,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16008.htm
54.0,1964.0,博士,满族,男,1985.0,1988.0,蹇彪,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage4170.htm
40.0,1978.0,研究生,汉族,男,,1978.0,孙轶,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15534.htm
51.0,1967.0,研究生,汉族,男,1994.0,1989.0,姜有为,吉林,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15356.htm
55.0,1963.0,博士,汉族,男,1984.0,1985.0,谭成旭,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16633.htm
54.0,1964.0,研究生,汉族,男,1984.0,1983.0,赵爱军,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15404.htm
53.0,1965.0,博士,汉族,男,1987.0,1989.0,杨维,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16820.htm
53.0,1965.0,研究生,汉族,男,1987.0,1984.0,田树槐,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage15924.htm
58.0,1960.0,研究生,汉族,男,1984.0,1977.0,孙志浩,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16256.htm
55.0,1963.0,博士,汉族,男,1989.0,1983.0,王德佳,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16130.htm
51.0,1967.0,博士,汉族,男,1987.0,1990.0,余功斌,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16025.htm
48.0,1970.0,研究生,汉族,男,1998.0,1993.0,张成中,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage18600.htm
54.0,1964.0,本科,满族,男,,1987.0,李士伟,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage18601.htm
54.0,1964.0,研究生,汉族,男,1984.0,1987.0,高伟,,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage18602.htm
55.0,1963.0,研究生,汉族,男,1984.0,1985.0,王力威,辽宁,辽宁,http://ldzl.people.com.cn/dfzlk/front/personPage16131.htm
63.0,1955.0,研究生,蒙古族,男,1976.0,1976.0,巴音朝鲁,内蒙,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4984.htm
58.0,1960.0,研究生,汉族,男,1982.0,1982.0,景俊海,陕西,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage6512.htm
59.0,1959.0,博士,汉族,男,1985.0,1982.0,江泽林,安徽,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage6507.htm
55.0,1963.0,博士,汉族,男,1984.0,1984.0,高广滨,黑龙,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4177.htm
53.0,1965.0,研究生,汉族,男,1986.0,1988.0,张安顺,山东,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4193.htm
55.0,1963.0,博士,汉族,男,1987.0,1988.0,王君正,山东,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4448.htm
57.0,1961.0,博士,汉族,男,1983.0,1984.0,姜治莹,吉林,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4178.htm
60.0,1958.0,研究生,汉族,男,,1975.0,陶治国,山东,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage16608.htm
51.0,1967.0,本科,汉族,男,1993.0,1990.0,胡家福,山东,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage15042.htm
54.0,1964.0,研究生,汉族,女,1988.0,1988.0,王晓萍,湖北,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage16623.htm
56.0,1962.0,博士,汉族,男,1984.0,1983.0,王凯,河南,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4565.htm
58.0,1960.0,研究生,朝鲜族,男,1989.0,1983.0,李景浩,吉林,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4194.htm
59.0,1959.0,本科,汉族,男,,,苗雨丰,吉林,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage15361.htm
55.0,1963.0,博士,汉族,男,1984.0,1984.0,吴靖平,安徽,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage6413.htm
52.0,1966.0,研究生,汉族,男,,1988.0,金育辉,吉林,吉林,http://ldzl.people.com.cn/dfzlk/front/personPage4184.htm
